datetime,postedDatetime,deliveryDate,hourEnding,genSystemWide,COPHSLSystemWide,STWPFSystemWide,WGRPPSystemWide,genLoadZoneSouthHouston,COPHSLLoadZoneSouthHouston,STWPFLoadZoneSouthHouston,WGRPPLoadZoneSouthHouston,genLoadZoneWest,COPHSLLoadZoneWest,STWPFLoadZoneWest,WGRPPLoadZoneWest,genLoadZoneNorth,COPHSLLoadZoneNorth,STWPFLoadZoneNorth,WGRPPLoadZoneNorth,HSLSystemWide,DSTFlag,deliveryDateRequested
2024-12-29 23:00:00,2024-12-31 22:55:10,2024-12-29,23,22718.73,20785.6,22903.9,21796.6,4361.18,4136.3,4335.3,4060.3,16213.25,14472.2,16443.9,15718.2,2144.3,2177.1,2124.7,2018.1,22591.4,False,2024-12-29
2024-12-29 22:00:00,2024-12-31 21:55:19,2024-12-29,22,18752.09,16258.2,18770.9,17667.9,3733.93,3267.6,3652.8,3375.5,13255.99,11437.1,13343.5,12625.1,1762.17,1553.5,1774.6,1667.3,18165.32,False,2024-12-29
2024-12-29 21:00:00,2024-12-31 20:55:10,2024-12-29,21,13209.6,12202.6,13098.8,12134.9,2812.16,2827.7,2758.2,2501.7,9103.53,8279.2,9074.7,8466.6,1293.91,1095.7,1265.9,1166.6,12617.65,False,2024-12-29
2024-12-29 20:00:00,2024-12-31 19:55:10,2024-12-29,20,8831.43,8653.6,8735.1,7962.3,1856.59,2161.2,1802.6,1588.6,6130.31,5837.0,6127.9,5650.3,844.53,655.4,804.6,723.4,8396.01,False,2024-12-29
2024-12-29 19:00:00,2024-12-31 18:55:11,2024-12-29,19,5937.88,6034.8,6158.6,5485.9,1537.76,1474.3,1628.8,1427.4,3991.36,4099.9,4127.3,3727.7,408.76,460.6,402.5,330.8,5773.38,False,2024-12-29
2024-12-29 18:00:00,2024-12-31 17:55:09,2024-12-29,18,3968.14,2926.3,3997.3,3368.5,1083.82,554.6,1040.5,873.2,2716.66,2125.0,2797.0,2387.4,167.66,246.7,159.8,107.9,3874.59,False,2024-12-29
2024-12-29 17:00:00,2024-12-31 16:55:09,2024-12-29,17,3038.04,2018.6,3042.3,2419.5,576.91,217.9,532.8,404.9,2302.6,1615.4,2330.8,1905.8,158.53,185.3,178.7,108.8,2996.04,False,2024-12-29
2024-12-29 16:00:00,2024-12-31 15:55:10,2024-12-29,16,1979.9,1719.9,1946.2,1328.1,190.04,73.2,161.5,74.2,1624.19,1494.7,1622.7,1172.4,165.67,152.0,162.0,81.5,1973.82,False,2024-12-29
2024-12-29 15:00:00,2024-12-31 14:55:10,2024-12-29,15,1621.46,1761.4,1701.4,1082.3,57.01,36.9,57.4,3.2,1416.14,1593.2,1495.2,1029.4,148.31,131.3,148.8,49.7,1710.83,False,2024-12-29
2024-12-29 14:00:00,2024-12-31 13:55:10,2024-12-29,14,1675.72,1632.5,1878.5,1260.2,26.56,14.0,32.1,0.8,1513.57,1500.4,1708.7,1214.5,135.59,118.1,137.7,44.9,1888.38,False,2024-12-29
2024-12-29 13:00:00,2024-12-31 12:55:09,2024-12-29,13,2111.0,1857.3,2249.6,1631.3,17.02,24.8,21.9,2.2,1992.28,1656.7,2130.4,1590.3,101.7,175.8,97.3,38.8,2306.51,False,2024-12-29
2024-12-29 12:00:00,2024-12-31 11:55:09,2024-12-29,12,2565.55,3276.9,2689.5,2070.1,19.32,66.6,24.3,5.7,2430.88,2960.9,2539.0,1999.3,115.35,249.4,126.2,65.1,2841.36,False,2024-12-29
2024-12-29 11:00:00,2024-12-31 10:55:09,2024-12-29,11,4051.5,5953.8,4228.2,3596.2,53.88,163.7,53.2,33.7,3695.39,5353.5,3846.6,3304.9,302.23,436.6,328.4,257.6,4608.2,False,2024-12-29
2024-12-29 10:00:00,2024-12-31 09:55:09,2024-12-29,10,8165.83,9288.0,9052.2,8266.6,158.92,255.1,187.0,144.2,7343.97,8492.7,8149.8,7496.1,662.94,540.2,715.4,626.3,9371.62,False,2024-12-29
2024-12-29 09:00:00,2024-12-31 08:55:09,2024-12-29,9,12290.42,11544.5,12747.8,11808.3,406.8,400.9,428.5,299.4,11033.4,10480.0,11504.8,10794.1,850.22,663.6,814.5,714.8,12849.66,False,2024-12-29
2024-12-29 08:00:00,2024-12-31 07:55:10,2024-12-29,8,12431.41,11527.6,12441.4,11522.2,364.44,544.3,348.6,228.8,11536.68,10332.4,11606.6,10885.9,530.29,650.9,486.2,407.5,12424.46,False,2024-12-29
2024-12-29 07:00:00,2024-12-31 06:55:09,2024-12-29,7,11052.66,11002.9,11188.8,10319.0,312.83,782.9,343.7,240.7,10339.04,9713.2,10432.8,9753.3,400.79,506.8,412.3,325.0,11029.6,False,2024-12-29
2024-12-29 06:00:00,2024-12-31 05:55:09,2024-12-29,6,9576.58,11184.7,9898.8,9079.1,348.01,1201.4,354.4,258.5,8815.96,9531.1,9089.5,8451.6,412.61,452.2,454.9,369.0,9628.45,False,2024-12-29
2024-12-29 05:00:00,2024-12-31 04:55:09,2024-12-29,5,8508.01,9868.8,8813.1,8040.0,613.82,1505.4,730.7,612.6,7586.31,7905.4,7825.5,7241.6,307.88,458.0,256.9,185.8,8649.48,False,2024-12-29
2024-12-29 04:00:00,2024-12-31 03:55:09,2024-12-29,4,8024.33,8749.5,8433.7,7675.3,997.17,1485.3,1111.2,959.5,6726.11,6747.8,6979.5,6439.5,301.05,516.4,343.0,276.3,8110.36,False,2024-12-29
2024-12-29 03:00:00,2024-12-31 02:55:10,2024-12-29,3,6951.54,7783.4,7129.7,6420.4,1302.37,1643.9,1364.6,1217.1,5218.16,5514.5,5321.3,4834.9,431.01,625.0,443.8,368.4,6948.47,False,2024-12-29
2024-12-29 02:00:00,2024-12-31 01:55:09,2024-12-29,2,6061.05,6850.1,6230.8,5557.1,1581.24,1993.9,1628.4,1471.7,3901.04,4347.9,4024.0,3592.3,578.77,508.3,578.4,493.1,6178.43,False,2024-12-29
2024-12-29 01:00:00,2024-12-31 00:55:10,2024-12-29,1,6082.29,6931.2,6293.3,5617.3,2052.57,2430.9,2132.9,1968.9,3354.6,3890.5,3491.5,3069.8,675.12,609.8,668.9,578.6,6190.38,False,2024-12-29
2024-12-31 00:00:00,2025-01-01 23:55:09,2024-12-30,24,21913.84,20076.8,22027.8,20907.4,3230.71,3090.5,3221.7,2961.8,16329.49,15110.2,16554.3,15804.0,2353.64,1876.1,2251.8,2141.6,22016.98,False,2024-12-30
2024-12-30 23:00:00,2025-01-01 22:55:09,2024-12-30,23,21026.88,17675.3,21186.2,20063.4,3152.27,2836.7,3143.4,2882.8,16318.26,13307.8,16527.6,15774.7,1556.35,1530.8,1515.2,1405.9,21090.02,False,2024-12-30
2024-12-30 22:00:00,2025-01-01 21:55:09,2024-12-30,22,18692.64,15384.8,18515.3,17415.6,3016.27,2640.9,3033.9,2781.2,14539.53,11737.9,14358.7,13615.0,1136.84,1006.0,1122.7,1019.4,18275.98,False,2024-12-30
2024-12-30 21:00:00,2025-01-01 20:55:08,2024-12-30,21,14756.37,12950.4,14565.6,13524.6,2385.35,2693.2,2349.0,2121.3,11330.05,9277.0,11205.4,10492.1,1040.97,980.2,1011.2,911.2,14496.81,False,2024-12-30
2024-12-30 20:00:00,2025-01-01 19:55:08,2024-12-30,20,12287.25,11705.8,12280.6,11367.8,2202.77,2408.7,2213.2,2021.5,9233.95,8233.6,9233.6,8601.6,850.53,1063.5,833.8,744.7,12198.42,False,2024-12-30
2024-12-30 19:00:00,2025-01-01 18:55:08,2024-12-30,19,10772.37,11801.6,10763.8,9912.2,2280.84,2128.8,2306.4,2128.2,7443.91,8391.0,7359.5,6772.2,1047.62,1281.8,1097.9,1011.8,10740.96,False,2024-12-30
2024-12-30 18:00:00,2025-01-01 17:55:09,2024-12-30,18,10390.75,11736.7,10574.4,9727.3,1902.97,1699.2,1836.7,1651.0,7245.54,8504.5,7471.1,6895.0,1242.24,1533.0,1266.6,1181.3,10884.68,False,2024-12-30
2024-12-30 17:00:00,2025-01-01 16:55:09,2024-12-30,17,14325.53,14909.1,15174.5,14121.9,1804.63,1866.1,1866.1,1629.0,10674.36,11213.8,11379.5,10669.2,1846.54,1829.2,1928.9,1823.7,15640.86,False,2024-12-30
2024-12-30 16:00:00,2025-01-01 15:55:08,2024-12-30,16,17393.12,20274.7,19092.0,17988.7,2072.08,2547.2,2178.3,1932.5,12857.21,15345.8,14424.1,13677.6,2463.83,2381.7,2489.6,2378.6,19510.12,False,2024-12-30
2024-12-30 15:00:00,2025-01-01 14:55:08,2024-12-30,15,19823.11,23941.9,22576.2,21464.3,2560.7,3126.9,2805.8,2553.7,14585.54,18057.3,17046.2,16297.0,2676.87,2757.7,2724.2,2613.6,22866.69,False,2024-12-30
2024-12-30 14:00:00,2025-01-01 13:55:10,2024-12-30,14,21834.62,25264.3,26112.1,24994.0,2976.84,3365.2,3407.5,3146.8,16302.05,19096.5,19815.7,19068.3,2555.73,2802.6,2888.9,2778.9,26305.85,False,2024-12-30
2024-12-30 13:00:00,2025-01-01 12:55:08,2024-12-30,13,22672.13,24824.3,27695.3,26566.0,3251.57,3253.0,3919.4,3646.6,16924.05,18794.4,20904.9,20158.4,2496.51,2776.9,2871.0,2761.0,27593.09,False,2024-12-30
2024-12-30 12:00:00,2025-01-01 11:55:08,2024-12-30,12,22046.92,24834.2,26101.7,24987.9,3306.94,3218.1,3822.1,3553.9,16362.86,19001.8,19596.6,18859.7,2377.12,2614.3,2683.0,2574.3,25974.42,False,2024-12-30
2024-12-30 11:00:00,2025-01-01 10:55:08,2024-12-30,11,20660.34,25344.8,23489.9,22392.7,2966.45,3784.3,3171.1,2911.0,15405.14,18804.0,17840.3,17111.2,2288.75,2756.5,2478.5,2370.5,23685.5,False,2024-12-30
2024-12-30 10:00:00,2025-01-01 09:55:08,2024-12-30,10,21291.95,26158.4,25616.8,24504.8,3018.2,4062.2,3494.1,3225.2,16013.11,19243.5,19505.3,18770.7,2260.64,2852.7,2617.4,2508.9,25732.26,False,2024-12-30
2024-12-30 09:00:00,2025-01-01 08:55:08,2024-12-30,9,24514.87,27035.1,28693.7,27540.0,4479.78,4741.9,5026.2,4742.4,17256.07,19460.6,20648.9,19890.7,2779.02,2832.6,3018.6,2906.9,28793.1,False,2024-12-30
2024-12-30 08:00:00,2025-01-01 07:55:13,2024-12-30,8,25966.59,27495.7,29196.4,28040.2,5170.54,4845.4,5227.5,4940.2,17740.86,19720.6,20918.3,20161.5,3055.19,2929.7,3050.6,2938.5,29303.31,False,2024-12-30
2024-12-30 07:00:00,2025-01-01 06:55:08,2024-12-30,7,25791.51,27628.3,28850.1,27692.0,5136.9,5081.2,5351.0,5067.1,17674.75,19541.1,20539.7,19778.1,2979.86,3006.0,2959.4,2846.8,28948.3,False,2024-12-30
2024-12-30 06:00:00,2025-01-01 05:55:07,2024-12-30,6,24953.97,27940.8,28948.4,27790.7,4954.24,5283.8,5569.0,5283.1,17232.25,19656.7,20358.7,19598.9,2767.48,3000.3,3020.7,2908.7,28999.2,False,2024-12-30
2024-12-30 05:00:00,2025-01-01 04:55:07,2024-12-30,5,23978.8,28210.4,29155.8,27999.4,4856.69,5164.5,5918.3,5634.1,16431.2,19944.8,20158.1,19398.5,2690.91,3101.1,3079.4,2966.8,29222.67,False,2024-12-30
2024-12-30 04:00:00,2025-01-01 03:55:09,2024-12-30,4,23699.71,28532.9,29305.8,28149.2,4977.45,5281.0,6269.0,5983.5,16063.64,20122.6,20034.1,19275.5,2658.62,3129.3,3002.7,2890.2,29410.57,False,2024-12-30
2024-12-30 03:00:00,2025-01-01 02:55:10,2024-12-30,3,24065.65,28401.6,29387.2,28231.2,4989.86,5234.7,6129.5,5843.8,16389.66,20066.3,20219.5,19461.5,2686.13,3100.6,3038.2,2925.9,29398.48,False,2024-12-30
2024-12-30 02:00:00,2025-01-01 01:55:10,2024-12-30,2,24334.89,27753.9,29149.8,27993.6,4921.99,5038.5,5748.1,5462.4,16747.11,19776.9,20385.8,19627.0,2665.79,2938.5,3015.9,2904.2,29124.18,False,2024-12-30
2024-12-30 01:00:00,2025-01-01 00:55:10,2024-12-30,1,24899.78,26623.0,28144.6,26998.1,4965.25,4860.6,5256.1,4973.9,17131.84,19029.5,19888.6,19134.8,2802.69,2732.9,2999.9,2889.4,28026.43,False,2024-12-30
2025-01-01 00:00:00,2025-01-02 23:55:10,2024-12-31,24,13288.6,11816.5,13248.1,12275.0,3535.65,3187.5,3437.9,3207.1,8577.66,7524.2,8668.2,8021.1,1175.29,1104.8,1142.0,1046.8,13223.8,False,2024-12-31
2024-12-31 23:00:00,2025-01-02 22:55:11,2024-12-31,23,11805.43,10573.2,11939.4,11041.0,3466.77,3168.5,3481.2,3259.7,7239.34,6460.3,7338.6,6749.4,1099.32,944.4,1119.6,1031.9,11860.08,False,2024-12-31
2024-12-31 22:00:00,2025-01-02 21:55:10,2024-12-31,22,10500.98,9886.6,10475.0,9633.4,3632.8,3508.5,3603.5,3396.0,5852.33,5303.4,5907.1,5355.8,1015.85,1074.7,964.4,881.6,10404.74,False,2024-12-31
2024-12-31 21:00:00,2025-01-02 20:55:10,2024-12-31,21,8892.24,8410.0,8965.4,8185.8,3565.13,3384.1,3567.9,3374.4,4396.05,4020.0,4455.3,3944.4,931.06,1005.9,942.2,867.0,8843.38,False,2024-12-31
2024-12-31 20:00:00,2025-01-02 19:55:10,2024-12-31,20,7348.58,7056.9,7382.2,6661.7,3582.98,3513.2,3607.8,3429.1,2678.47,2871.8,2667.6,2195.5,1087.13,671.9,1106.8,1037.1,7125.45,False,2024-12-31
2024-12-31 19:00:00,2025-01-02 18:55:09,2024-12-31,19,5212.03,5636.8,5098.1,4455.3,3068.55,3421.8,3020.7,2845.2,1344.07,1676.4,1338.3,940.9,799.41,538.6,739.1,669.2,4925.33,False,2024-12-31
2024-12-31 18:00:00,2025-01-02 17:55:10,2024-12-31,18,4073.02,4275.5,4151.6,3520.8,2975.53,3041.5,3054.7,2833.0,721.25,791.5,746.0,421.2,376.24,442.5,350.9,266.6,4061.1,False,2024-12-31
2024-12-31 17:00:00,2025-01-02 16:55:10,2024-12-31,17,3814.03,3779.6,3834.0,3204.5,2968.47,2690.3,2992.4,2733.6,534.81,597.9,528.7,258.8,310.75,491.4,312.9,212.1,3785.1,False,2024-12-31
2024-12-31 16:00:00,2025-01-02 15:55:09,2024-12-31,16,3636.84,3768.7,3715.5,3086.1,2680.36,2643.1,2694.7,2450.1,490.65,636.7,514.8,230.3,465.83,488.9,506.0,405.7,3740.19,False,2024-12-31
2024-12-31 15:00:00,2025-01-02 14:55:09,2024-12-31,15,4113.56,4255.8,4191.1,3560.0,2600.64,2803.5,2578.3,2368.4,821.43,954.8,895.1,559.4,691.49,497.5,717.7,632.2,4252.03,False,2024-12-31
2024-12-31 14:00:00,2025-01-02 13:55:09,2024-12-31,14,5086.2,5587.8,5187.9,4544.0,2824.19,3121.6,2878.7,2699.5,1524.7,1802.8,1623.5,1232.4,737.31,663.4,685.7,612.1,5371.76,False,2024-12-31
2024-12-31 13:00:00,2025-01-02 12:55:09,2024-12-31,13,6733.67,8848.2,6872.6,6172.3,3225.86,3585.7,3228.8,3059.3,2745.43,4147.8,2869.9,2409.2,762.38,1114.7,773.9,703.8,7220.53,False,2024-12-31
2024-12-31 12:00:00,2025-01-02 11:55:10,2024-12-31,12,9888.51,11779.2,10678.9,9825.9,3599.15,3728.2,3845.3,3663.9,5053.86,6415.8,5530.7,4946.4,1235.5,1635.2,1302.9,1215.6,11247.13,False,2024-12-31
2024-12-31 11:00:00,2025-01-02 10:55:11,2024-12-31,11,15327.69,15084.2,17270.1,16176.7,3863.21,3782.1,4288.2,4069.1,9360.44,9207.1,10776.1,10015.2,2104.04,2095.0,2205.8,2092.4,17436.83,False,2024-12-31
2024-12-31 10:00:00,2025-01-02 09:55:09,2024-12-31,10,16458.75,16265.5,16967.1,15870.4,3651.0,3560.1,4011.3,3792.8,10218.76,10480.8,10408.0,9644.1,2588.99,2224.6,2547.8,2433.5,17564.96,False,2024-12-31
2024-12-31 09:00:00,2025-01-02 08:55:10,2024-12-31,9,18533.47,18254.2,19356.6,18250.3,3634.68,3440.7,3781.0,3551.0,12237.82,12395.6,12946.7,12183.7,2660.97,2417.9,2628.9,2515.6,19710.92,False,2024-12-31
2024-12-31 08:00:00,2025-01-02 07:55:09,2024-12-31,8,20105.74,19188.5,20104.9,18990.6,3284.29,2778.0,3142.1,2917.7,14179.31,13868.1,14355.3,13580.1,2642.14,2542.4,2607.5,2492.8,20371.99,False,2024-12-31
2024-12-31 07:00:00,2025-01-02 06:55:09,2024-12-31,7,20321.55,19025.5,20770.0,19650.9,2244.06,1976.8,2235.8,2000.4,15392.48,14363.6,15856.4,15086.2,2685.01,2685.1,2677.8,2564.3,20838.55,False,2024-12-31
2024-12-31 06:00:00,2025-01-02 05:55:10,2024-12-31,6,20787.31,19323.6,21026.4,19905.0,1584.84,1519.9,1534.5,1316.2,16460.81,15122.0,16756.1,15968.9,2741.66,2681.7,2735.8,2619.9,21235.22,False,2024-12-31
2024-12-31 05:00:00,2025-01-02 04:55:09,2024-12-31,5,20755.16,20137.1,20967.8,19848.1,1343.73,1623.9,1334.8,1127.4,16498.81,15789.5,16703.7,15908.5,2912.62,2723.7,2929.3,2812.2,21285.0,False,2024-12-31
2024-12-31 04:00:00,2025-01-02 03:55:09,2024-12-31,4,21683.72,20301.1,22184.9,21067.1,1662.09,1630.3,1711.7,1486.3,17126.13,15884.1,17602.9,16825.3,2895.5,2786.7,2870.3,2755.5,22355.93,False,2024-12-31
2024-12-31 03:00:00,2025-01-02 02:55:08,2024-12-31,3,22600.23,20908.2,23091.8,21986.3,2061.74,2041.1,2124.8,1885.5,17714.04,15978.5,18156.1,17400.9,2824.45,2888.6,2810.9,2699.9,23218.88,False,2024-12-31
2024-12-31 02:00:00,2025-01-02 01:55:10,2024-12-31,2,22369.03,21070.6,22553.4,21438.3,2438.29,2468.0,2405.0,2157.5,17173.92,15920.2,17356.8,16600.9,2756.82,2682.4,2791.6,2679.9,22781.61,False,2024-12-31
2024-12-31 01:00:00,2025-01-02 00:55:11,2024-12-31,1,22175.67,21040.0,22499.7,21384.8,2914.48,2873.9,2915.5,2660.0,16412.42,15903.8,16689.9,15940.4,2848.77,2262.3,2894.3,2784.4,22589.28,False,2024-12-31
2025-01-02 00:00:00,2025-01-03 23:55:08,2025-01-01,24,15697.44,13976.0,15754.3,14675.8,2325.99,2237.0,2276.6,2009.1,12302.36,10753.3,12409.0,11683.7,1069.09,985.7,1068.7,983.0,15398.95,False,2025-01-01
2025-01-01 23:00:00,2025-01-03 22:55:09,2025-01-01,23,11972.57,11633.2,11868.3,10968.9,2026.92,2251.1,2088.4,1867.0,9209.46,8698.0,9076.9,8476.9,736.19,684.1,703.0,625.0,11618.43,False,2025-01-01
2025-01-01 22:00:00,2025-01-03 21:55:09,2025-01-01,22,9277.7,9230.7,9399.1,8601.8,2096.29,2241.6,2139.4,1942.8,6742.36,6523.5,6830.1,6303.5,439.05,465.6,429.6,355.5,9241.1,False,2025-01-01
2025-01-01 21:00:00,2025-01-03 20:55:08,2025-01-01,21,7626.51,7223.7,7605.4,6877.6,2129.45,2092.8,2132.5,1941.3,5235.21,4796.6,5225.2,4757.2,261.85,334.3,247.7,179.1,7421.88,False,2025-01-01
2025-01-01 20:00:00,2025-01-03 19:55:08,2025-01-01,20,5710.95,6112.8,5790.8,5132.5,2134.51,2341.0,2142.5,1962.4,3442.14,3517.5,3505.9,3086.7,134.3,254.3,142.4,83.4,5660.82,False,2025-01-01
2025-01-01 19:00:00,2025-01-03 18:55:09,2025-01-01,19,4773.01,5717.7,4871.4,4235.3,2192.81,2761.2,2252.3,2056.0,2500.5,2779.7,2529.0,2145.4,79.7,176.8,90.1,33.9,4747.92,False,2025-01-01
2025-01-01 18:00:00,2025-01-03 17:55:08,2025-01-01,18,4727.96,5681.4,4934.4,4296.6,2690.13,3143.4,2796.0,2547.4,1988.46,2409.9,2083.1,1739.8,49.37,128.1,55.3,9.4,4917.84,False,2025-01-01
2025-01-01 17:00:00,2025-01-03 16:55:08,2025-01-01,17,5274.09,5358.1,5546.9,4897.1,3209.98,3295.3,3408.9,3150.2,2041.75,1974.3,2106.3,1744.5,22.36,88.5,31.7,2.4,5537.42,False,2025-01-01
2025-01-01 16:00:00,2025-01-03 15:55:08,2025-01-01,16,5057.22,5431.4,5507.6,4859.8,3302.09,3464.2,3711.5,3475.9,1714.29,1885.9,1749.5,1372.2,40.84,81.3,46.6,11.7,5516.44,False,2025-01-01
2025-01-01 15:00:00,2025-01-03 14:55:08,2025-01-01,15,4986.3,5399.7,5423.4,4777.1,3509.28,3605.4,3901.1,3671.9,1407.67,1733.1,1444.0,1073.2,69.35,61.2,78.3,32.0,5428.34,False,2025-01-01
2025-01-01 14:00:00,2025-01-03 13:55:08,2025-01-01,14,5309.26,5661.4,5807.9,5150.3,3767.05,3754.4,4119.8,3906.3,1437.54,1843.3,1580.5,1184.6,104.67,63.7,107.6,59.4,5816.46,False,2025-01-01
2025-01-01 13:00:00,2025-01-03 12:55:09,2025-01-01,13,5884.86,6159.9,6253.5,5578.3,4089.95,3641.9,4347.5,4132.7,1680.41,2371.4,1786.5,1381.3,114.5,146.6,119.5,64.3,6336.94,False,2025-01-01
2025-01-01 12:00:00,2025-01-03 11:55:08,2025-01-01,12,6780.89,5895.4,7099.3,6390.4,4190.32,3347.5,4268.6,4072.5,2403.79,2226.3,2637.5,2191.3,186.78,321.6,193.2,126.6,7234.61,False,2025-01-01
2025-01-01 11:00:00,2025-01-03 10:55:09,2025-01-01,11,7716.61,6784.3,8029.1,7285.5,3600.19,3186.9,3584.3,3401.7,3694.86,3025.7,3978.4,3492.5,421.56,571.7,466.4,391.3,8125.01,False,2025-01-01
2025-01-01 10:00:00,2025-01-03 09:55:07,2025-01-01,10,7870.66,8363.9,7899.5,7160.5,3306.98,3332.5,3271.5,3079.7,3803.56,4213.6,3848.9,3378.4,760.12,817.8,779.1,702.4,8280.89,False,2025-01-01
2025-01-01 09:00:00,2025-01-03 08:55:07,2025-01-01,9,9980.77,10046.3,10489.8,9647.6,3471.43,3577.9,3478.9,3264.6,5225.79,5355.0,5680.1,5137.3,1283.55,1113.4,1330.8,1245.7,10783.72,False,2025-01-01
2025-01-01 08:00:00,2025-01-03 07:55:08,2025-01-01,8,12591.47,12020.7,13139.8,12174.8,3960.92,3897.4,3993.9,3752.1,7092.75,6711.9,7609.4,6982.7,1537.8,1411.4,1536.5,1440.0,13289.02,False,2025-01-01
2025-01-01 07:00:00,2025-01-03 06:55:11,2025-01-01,7,13887.61,13207.4,14128.5,13102.9,4208.84,4140.3,4219.7,3960.3,8000.54,7502.4,8249.2,7585.8,1678.23,1564.7,1659.6,1556.8,14269.46,False,2025-01-01
2025-01-01 06:00:00,2025-01-03 05:55:11,2025-01-01,6,13816.9,13430.1,14062.0,13037.5,4310.36,4143.7,4317.6,4059.0,7829.45,7759.4,8062.3,7399.2,1677.09,1527.0,1682.1,1579.3,14165.47,False,2025-01-01
2025-01-01 05:00:00,2025-01-03 04:55:10,2025-01-01,5,14531.85,14540.1,15071.6,14011.9,4379.07,4101.3,4413.3,4149.9,8431.45,8918.0,8965.5,8273.7,1721.33,1520.8,1692.8,1588.3,15139.21,False,2025-01-01
2025-01-01 04:00:00,2025-01-03 03:55:10,2025-01-01,4,15026.01,14785.8,15260.4,14193.6,4371.51,3874.7,4383.1,4123.1,9209.34,9341.8,9469.6,8765.8,1445.16,1569.3,1407.7,1304.7,15421.61,False,2025-01-01
2025-01-01 03:00:00,2025-01-03 02:55:10,2025-01-01,3,15306.8,14153.7,15707.5,14628.6,4204.55,3712.2,4170.3,3911.2,9689.47,9066.9,10073.3,9358.5,1412.78,1374.6,1463.9,1358.9,15677.91,False,2025-01-01
2025-01-01 02:00:00,2025-01-03 01:55:09,2025-01-01,2,14889.31,13409.5,15061.0,14001.3,3965.46,3344.4,3925.7,3674.2,9471.44,8678.0,9713.8,9009.3,1452.41,1387.1,1421.5,1317.8,15182.13,False,2025-01-01
2025-01-01 01:00:00,2025-01-03 00:55:15,2025-01-01,1,14370.12,12875.2,14453.8,13415.2,3832.3,3181.6,3754.2,3505.5,9177.81,8299.6,9379.1,8690.5,1360.01,1394.0,1320.5,1219.2,14567.66,False,2025-01-01
2025-01-03 00:00:00,2025-01-04 23:55:10,2025-01-02,24,7745.11,8236.6,8098.2,7352.0,491.3,731.0,533.0,420.1,6422.39,6469.2,6722.9,6173.1,831.42,1036.4,842.3,758.8,8050.2,False,2025-01-02
2025-01-02 23:00:00,2025-01-04 22:55:09,2025-01-02,23,7290.87,7725.3,7542.4,6816.1,548.29,823.8,577.3,460.5,5701.86,5880.5,5909.8,5386.0,1040.72,1021.0,1055.3,969.6,7463.75,False,2025-01-02
2025-01-02 22:00:00,2025-01-04 21:55:09,2025-01-02,22,6868.29,6276.3,7158.7,6446.9,642.91,778.0,679.7,548.2,5204.93,4665.4,5434.6,4926.8,1020.45,832.9,1044.4,971.9,6970.59,False,2025-01-02
2025-01-02 21:00:00,2025-01-04 20:55:11,2025-01-02,21,5441.17,5168.2,5377.4,4729.0,830.38,780.3,852.6,701.0,3824.62,3699.3,3753.6,3314.2,786.17,688.6,771.2,713.8,5204.88,False,2025-01-02
2025-01-02 20:00:00,2025-01-04 19:55:10,2025-01-02,20,3937.45,3661.5,3932.5,3302.9,788.75,707.3,794.4,641.1,2703.31,2328.6,2707.9,2286.3,445.39,625.6,430.2,375.5,3853.28,False,2025-01-02
2025-01-02 19:00:00,2025-01-04 18:55:10,2025-01-02,19,2971.22,2532.5,3003.9,2383.1,588.3,521.2,589.8,440.2,2050.48,1531.7,2074.2,1663.3,332.44,479.6,339.9,279.6,2969.85,False,2025-01-02
2025-01-02 18:00:00,2025-01-04 17:55:10,2025-01-02,18,2521.33,1960.8,2599.6,1981.8,511.74,451.1,522.3,346.9,1677.41,1085.0,1721.0,1350.3,332.18,424.7,356.3,284.6,2624.92,False,2025-01-02
2025-01-02 17:00:00,2025-01-04 16:55:10,2025-01-02,17,2465.89,2176.9,2532.0,1913.4,389.91,462.7,402.8,266.3,1619.28,1196.1,1650.1,1272.3,456.7,518.1,479.1,374.8,2579.63,False,2025-01-02
2025-01-02 16:00:00,2025-01-04 15:55:10,2025-01-02,16,2572.26,2773.3,2654.1,2036.2,421.31,406.0,432.0,333.3,1525.42,1715.1,1561.6,1135.6,625.53,652.2,660.5,567.3,2749.39,False,2025-01-02
2025-01-02 15:00:00,2025-01-04 14:55:09,2025-01-02,15,3342.88,3473.5,3436.6,2810.9,610.66,471.9,613.3,512.6,1810.64,2241.5,1878.0,1441.9,921.58,760.1,945.3,856.4,3546.02,False,2025-01-02
2025-01-02 14:00:00,2025-01-04 13:55:09,2025-01-02,14,4467.29,4234.3,4577.1,3945.0,549.89,532.9,522.5,424.1,2908.01,2861.8,3105.3,2646.2,1009.39,839.6,949.3,874.7,4759.34,False,2025-01-02
2025-01-02 13:00:00,2025-01-04 12:55:09,2025-01-02,13,5712.74,5831.3,5780.9,5123.2,646.33,599.0,654.8,558.6,4050.84,4328.7,4131.1,3645.4,1015.57,903.6,995.0,919.2,5943.89,False,2025-01-02
2025-01-02 12:00:00,2025-01-04 11:55:09,2025-01-02,12,6924.4,7972.1,7097.1,6387.1,799.14,1020.0,790.3,675.6,5057.66,5956.7,5216.6,4700.8,1067.6,995.4,1090.2,1010.7,7292.68,False,2025-01-02
2025-01-02 11:00:00,2025-01-04 10:55:10,2025-01-02,11,8747.5,10131.7,9048.6,8264.8,930.14,1063.1,933.1,779.2,6875.53,7896.9,7197.5,6648.2,941.83,1171.7,918.0,837.4,9250.01,False,2025-01-02
